ecg_sp_0.0_0.1,ecg_sp_0.1_0.2,ecg_sp_0.2_0.3,ecg_sp_0.3_0.4,ecg_sp_0.4_0.5,ecg_sp_0.5_0.6,ecg_sp_0.6_0.7,ecg_sp_0.7_0.8,ecg_sp_0.8_0.9,ecg_sp_0.9_1.0,ecg_sp_1.0_1.1,ecg_sp_1.1_1.2,ecg_sp_1.2_1.3,ecg_sp_1.3_1.4,ecg_sp_1.4_1.5,ecg_sp_1.5_1.6,ecg_sp_1.6_1.7,ecg_sp_1.7_1.8,ecg_sp_1.8_1.9,ecg_sp_1.9_2.0,ecg_sp_2.0_2.1,ecg_sp_2.1_2.2,ecg_sp_2.2_2.3,ecg_sp_2.3_2.4,ecg_sp_2.4_2.5,ecg_sp_2.5_2.6,ecg_sp_2.6_2.7,ecg_sp_2.7_2.8,ecg_sp_2.8_2.9,ecg_sp_2.9_3.0,ecg_sp_3.0_3.1,ecg_sp_3.1_3.2,ecg_sp_3.2_3.3,ecg_sp_3.3_3.4,ecg_sp_3.4_3.5,ecg_sp_3.5_3.6,ecg_sp_3.6_3.7,ecg_sp_3.7_3.8,ecg_sp_3.8_3.9,ecg_sp_3.9_4.0,ecg_sp_4.0_4.1,ecg_sp_4.1_4.2,ecg_sp_4.2_4.3,ecg_sp_4.3_4.4,ecg_sp_4.4_4.5,ecg_sp_4.5_4.6,ecg_sp_4.6_4.7,ecg_sp_4.7_4.8,ecg_sp_4.8_4.9,ecg_sp_4.9_5.0,ecg_sp_5.0_5.1,ecg_sp_5.1_5.2,ecg_sp_5.2_5.3,ecg_sp_5.3_5.4,ecg_sp_5.4_5.5,ecg_sp_5.5_5.6,ecg_sp_5.6_5.7,ecg_sp_5.7_5.8,ecg_sp_5.8_5.9,ecg_sp_5.9_6.0,rms_pin,mean_pin,std_pin,ske_pin,kur_pin,usum_pin,dsum_pin,mean_HR,std_HR,ske_HR,kur_HR,usum_HR,dsum_HR
-0.9998402093234217,-0.9937856272238159,-0.9766650373003074,-0.9321306011684813,-0.8269914816790046,-0.8423773666708931,0.44843012755277756,1.0,0.5121053202485937,-0.7186169948091173,-0.8528260274110177,-0.5700779280912036,0.08940125285706246,0.11525859431285457,-0.6525106698375129,-0.5667534015666762,-0.7943893450395504,-0.9647486164257317,-0.9858897906527537,-0.6803855026614651,-0.6280775918656807,-0.6220933070366712,-0.7193914343631681,-0.48617236425014565,0.6523271649173878,1.0,-0.31627926023586295,-0.4770905074163203,-0.38677770348849605,-0.5815847042681607,-0.7325245552540616,-0.6014370978162236,-0.7794182841562745,-0.9264467331900715,-0.99156960761891,-0.9185323970380203,-0.10875282290145483,1.0,0.8402059634796648,-0.5819986769795886,-0.5341955316674094,-0.6514165648278123,-0.6806506000811314,-0.6112686561787413,-0.6849146838215792,-0.769495917017083,-0.8137261069348269,-0.8987910386794128,-0.5738420419321111,-0.5954989135503326,-0.2773250047984951,-0.7588358528498859,-0.9525002975557324,-0.7578126571915927,-0.8315774809257577,-0.49933552380912627,-0.8569547564905918,-0.8381343549234526,-0.6983514593396549,-0.5788644216278217,0.09799158375942496,0.07579366413770638,0.09058515697373593,-0.3877467245715107,-1.0,0.5111111104177779,0.3168724266666667,-0.19343253980555764,0.0751997398899722,0.13824185823573676,-1.0,0.3168724266666667,0.7097097039650995
-0.8804321868713465,-0.9841208770914642,-0.9719596708984509,-0.9922408625947662,-0.5534853681568428,-0.8510076117943957,-0.7136931398128843,-0.6721079941988024,-0.5732270189437936,-0.8017231758838064,-0.929552699913772,-0.9708197389857223,-0.8636245544215436,0.0865823992065251,0.28460455618899316,-0.3776911419922129,-0.839976778842292,-0.9915117437436065,-0.9966667880951171,-0.9615788434274666,-0.9214830198148725,-0.9946240188236295,-0.9926396027594401,-0.9954916978070205,-0.9824229636912594,-0.8558155479856984,-0.4139868785789321,0.6386129950877475,-0.08373744723255283,-0.5198249537403312,-0.2290171997118311,-0.4280503425451395,-0.9204778770062569,-0.9964575958757412,-0.999751661824414,-1.0,-0.9987346046489106,-0.9893143046777169,-0.9654928015502743,-0.6980711119605958,-0.4111690196533033,0.8359498060922157,-0.35320690434775026,-0.14158721097557725,-0.7909901198062811,-0.7623943765095543,-0.1443783208241629,-0.6646687643954515,-0.9599952473990692,-1.0,-1.0,-0.9948862239696916,-0.9788104224149079,-0.7613688632488389,0.2477402656899459,1.0,-0.5576124627836199,-0.32278426668384064,-0.6900037204564825,-0.7153095369407074,-0.006195249203731712,-0.00759585068344093,-0.47835513109710814,-0.6162895386760834,-0.9795327972943888,0.5111111104177779,0.580246912,-0.15261571927592776,-0.49134790018795027,0.4055906926862187,-0.9339034686646799,0.580246912,0.30330329829461866
-0.9893819628491806,-0.8344557576056043,-0.8172764608335351,-0.7698342126583279,-0.22970599315990092,-0.6906322983856124,-0.34006715984525526,-0.350080993321059,-0.0164706977545247,-0.6668047876123607,-0.23957333059848462,0.4603026354558788,0.27183189716267675,0.37107892812391063,-0.8095215413338951,-1.0,-1.0,-0.9994919563069619,-0.9991051151003221,-0.9586917054719034,-0.95105622363985,-0.8226340629642088,-0.49300238894298687,-0.4950260810066387,-0.27622618732653825,-0.058802628693346626,1.0,-0.21848147074016921,-0.9411882955559273,-0.9929550270733776,-1.0,-1.0,-0.9411218928880636,-0.7919735107520627,-0.7087799634155234,-0.7867694918221732,-0.11005178669789584,0.03272248638033837,-0.011254787699890967,0.9899713909801573,1.0,-0.5048812069071786,-0.970033992890542,-0.9119765316601716,-0.7660479627199349,-0.688660465761802,-0.8126558804687392,-0.9416563330851315,-0.7755305021828576,-0.8570086540054785,-0.8682798868709884,-0.7461957015119682,-0.8183077515413175,-0.27770105857988825,-0.14608552535940544,-0.564622446375144,-0.734030740179864,-0.8091532524086538,-0.8547946131255275,-0.8281755870981913,1.0,1.0,-0.20180567471572186,-0.5051797185334457,-0.9795469843486742,0.46086956313739114,0.8550724622222223,-1.0,-0.4949016036596289,0.2756538543902065,-0.946408666517931,0.8550724622222223,0.25029376568895056
-0.9957222199560786,-0.903709540401118,-0.7464675489609363,-0.6512735392337028,-0.7301145398589902,-0.8241375744044576,-0.9332845901810107,-0.8563284030270288,-0.8045174189655541,-0.6710305582696419,-0.9427709462792814,-0.9545881647891042,-0.9281781184657052,-0.25305649543081155,-0.0008924792157266603,0.04870152931098404,-0.6148885230470678,-0.9525508648423675,-0.960711009272631,-0.967258707256385,-0.9274762689083272,-0.9393940788649502,-0.9523535696462099,-0.9466422863358704,-0.9581234524325005,-0.9502416209621036,-0.6691991894129248,-0.2525993396362266,0.3210624101202839,-0.5530078306018428,0.059490308773885614,0.23361515555619095,-0.6621917465797887,-0.8363574375973624,-0.96726227841361,-0.9749522305703726,-0.9653953582458532,-0.8831998294335515,-0.9141284084118124,-0.7769108666282887,-0.5436096935326205,-0.2402300077813745,-0.4241505286651478,-0.6258374584713531,0.07079521381003673,-0.78937299937029,-0.2527761157343328,-0.5490692153016905,-0.5244048721379184,-0.8596204542346784,-0.8863233515262541,-0.9310397350320685,-0.9953988599252902,-0.8545421717048092,-0.5442536145311387,-0.17220082836123074,-0.6732317284905932,-0.7533482857896951,-0.5326796743062125,-0.21116395185919645,0.0966455530680661,0.08842844572663511,-0.23662069835240906,-0.3481685128478549,-0.8047576460958781,-0.25925926041481473,0.580246912,-0.23241140956527662,-0.2770047876002749,0.2079062677090271,-0.6528261542212903,0.580246912,-0.10310310737586237
-0.998971169653977,-0.9998184011917807,-0.9966605603497504,-0.9939402322471859,-0.2417226481654542,-0.7844530545633663,-0.7644573006522021,-0.8313940116674061,0.5516664289818742,-0.143385299066776,-0.604977955582582,-0.8408104476795824,-0.95529191139138,-0.9747449934325644,-0.889839043694332,-0.53020705820451,-0.026213121788418947,-0.24338531907761407,-0.5520066384078994,-0.6786693870980713,-0.7146548082159092,-0.8446219956457093,-0.7726777409755202,-0.8102556064848992,-0.8204346447467683,-0.8927563340611395,-0.9612442820113709,-0.946551189947878,-0.9763841459532809,-0.9767294843932645,-0.8498895341376336,-0.1827495064343514,-0.03699660850102238,-0.16417391942546156,-0.559007897802388,-0.44886316271402416,-0.4913368113250566,-0.8321078106209506,-0.8571269647261297,-0.9298865855976731,-0.9709752624306027,-0.9920345480831273,-0.9662496104697694,-0.8094978814080308,-0.8622727592116661,-0.9601900389470902,-0.7970574699348157,-0.7772771882810211,-0.14400860667658444,-0.03856750138088838,-0.3890746796200997,-0.6166280317490858,-0.7895609559177219,-0.47526566531793557,-0.4291178664581584,-0.8279582832017908,-0.9706953803468208,-0.9719381223030247,-0.8560047095126202,-0.8854395147828259,-0.35513070186623974,-0.4483316612176792,1.0,0.4209917699033816,-0.5171124846918214,-0.00689655201103434,-1.0,0.4814523452227175,1.0,-0.8538137007995232,-0.256215780646463,-1.0,-0.24324324650547835
-0.9918185528724487,-0.9837361338537114,-0.9823297502501154,-0.9808722113541605,-0.7286467074071719,-0.7795290819394154,-0.08656747933333553,-0.3849477693703671,-0.4444698126855213,-0.7201596504157979,-0.9578693069275483,-0.9884769158604051,-0.9968067953671021,-0.9772501796704033,-0.9379312103861945,-0.9415240474971527,-0.30608621927803414,0.653275454906137,-0.44951763031107195,0.7352045541241943,-0.37173848123158415,-0.6525417018561401,-0.6642020750545046,-0.9250313790820747,-0.9378571731630998,-0.9848402168702174,-0.9892043662124294,-0.9942694106528395,-0.9937748085941853,-0.9946647544849229,-0.960574761461725,-0.9309530233351377,-0.9159430362925242,-0.429601924284977,0.6383424652581977,-0.22229721653871226,-0.09275637928201763,-0.8282151109750906,-0.9886772778347261,-0.9902966080017506,-0.9959429157088671,-0.994137576936386,-0.9951280941749497,-0.9931564661852798,-0.9942772763283295,-0.9854137105269752,-0.9566408531234611,-0.9675877172124653,-0.9084536456614052,-0.8935217627513096,-0.8426493097915111,0.5646011705096701,-0.07161222511564269,-0.4589927074286031,-0.11487026209587226,-0.7294848216725417,-0.9743415889385362,-0.9776669995521683,-0.9888057308704445,-0.993404664760551,-0.8124120665123344,-0.8249078611591764,-0.38594924991571955,0.5308194924230936,-0.05768349348243751,-0.17499999948,-0.7777777777777778,0.7938180986472372,-0.20839567796397385,-0.8779382699076076,0.32754003702566603,-0.11111111111111116,-0.42060811009139887
-0.8954217407666591,-0.8921672432685324,-0.8483410157195784,-0.9211966723970992,-0.3592030648341594,-0.8944883877334826,-0.8280011129807603,-0.6959779513443651,-0.5698616587645653,-0.6100281676081142,-0.5855050779563029,-0.8925934343245281,-0.5768307488903803,-0.25910838242947887,0.13623387722326474,-0.5905874295180524,-0.7633161496764632,-0.944154256065206,-0.983753633060883,-0.8757594855485415,-0.779263000855346,-0.6535747508325869,-0.852237283154801,-0.8605876233729843,-0.2754219394147871,-0.16945753520841333,-0.20141223295529165,-0.4266146069465596,-0.8217863919641988,-0.21022975955942103,-0.36794748036377734,-0.5518872700221746,-0.8202634993536333,-0.9114951892859284,-0.9972466375969488,-0.9523116174012475,-0.8621925858672866,-0.42069232539659385,-0.3890664821130847,0.09800382351927794,-0.043508622416156384,-0.8225907150262801,-0.6083687120926669,-0.4745246014194424,-0.7281571448321261,-0.7558780652324313,-0.3429748775424928,-0.3877832327411941,-0.9081199666599712,-0.9328888250130506,-0.8040777971746116,-0.7711253871980301,-0.7642782647033425,-0.7715913736054935,-0.6010278621353313,-0.8211011739873507,-0.48623758358486613,-0.37614673864250947,-0.940084033448194,-0.7074814986456751,0.1300565563061069,0.11748842591485764,-0.11508343175662505,-0.2075638151001974,-0.8600032143650067,0.6000000041600004,0.09401709511111123,-0.2525647704260424,-0.18408075752791941,-0.03214010030162762,-0.757835577857763,0.09401709511111123,0.39708939697533285
-1.0,-0.9621905125395516,-0.8830602241216269,-0.9059155189334809,-0.7575140789596004,-0.9757278007833248,-0.8908562716709579,-0.7513004831029269,-0.43537219305622044,-0.774015994406499,-0.9757454103663858,-0.9841607779901599,-0.9929463133348667,-0.9960591824989008,-0.9529576836421839,-0.7025091655483078,0.013649209308306487,0.26793039022108145,-0.08338346378751005,-0.2990218037677834,-0.40488403495579606,-0.5405040196015047,-0.9317644427660826,-0.9721013522575199,-0.9880954981322913,-0.9980756864204801,-0.9964723971770532,-0.9818208580217198,-0.9913156153386372,-0.9628062726636868,-0.9036187994440862,-0.7583072003783012,-0.5494958286930396,-0.6617967838393759,-0.09022412112756772,-0.2975782954908802,-0.20371000284291374,-0.7699221266090864,-0.9567869249135128,-0.993135754443388,-0.9964573817847877,-0.9964966893291486,-0.9865272126148577,-0.9422580733662579,-0.9530558375510025,-0.9592161509552942,-0.7656775106781443,-0.6863434692374555,-0.6978072406204965,-0.8094806450658493,-0.4163755008451474,-0.31207474736366125,-0.47551542817671955,-0.14838021264643475,-0.36590454564248065,-0.6106936581513958,-0.9267367372450417,-0.9699277986168524,-0.9601399611515393,-0.927242055557353,-0.7147007693230697,-0.7287562091269446,-0.316473442038242,0.40352922850562956,-0.18009566088725837,-0.45806451673290316,-0.3118279537777777,0.6738703074864112,-0.14686864478264883,-0.6702859863446604,0.08582596394137809,0.14695340800000012,-0.7192676572005936
-0.5165684032489533,-0.5659049776541127,0.4883485077592864,0.432897952193702,0.9089699241130622,1.0,1.0,0.5307757476444068,0.6266338213074061,-0.5868768493114596,-0.9549137673564779,-0.3449497206154931,0.04236131842045299,-0.41829136058413807,-0.8577023565189796,-0.8368732801634281,-0.407275403872435,-0.5737420849048691,-0.8387867452514499,-0.7825336263986609,-0.8779944581507043,-0.9605109436648516,-0.8987086652305107,-0.6098690386850001,0.4793091072776987,0.13856668016941542,-0.7297708998627965,-0.8463638269707524,-0.8927241166181384,-0.8744797478023549,-0.8856046285769257,-0.84036149619821,-0.8634461491281634,-0.5284395105933909,-0.7659178684515846,-0.8573651425969762,-0.18068421545870106,0.6739498132379356,0.040120304156464615,-0.8309590504390236,-0.7534972098021485,-0.8406518650768305,-0.8255586463451461,-0.7829416299479616,-0.8669070455309082,-0.9244449859718931,-0.8381127429651016,-0.9280259724794596,-0.5119223046350763,-0.8473202874618961,-0.33642007409955554,-0.2710130155703836,-0.860015916504374,-0.8190807009499319,-0.7551100568879635,-0.7784828244029273,-0.8539340268305188,-0.8262914989822554,-0.9045812930305428,-0.8979168576964877,-0.1531343245244453,-0.18466319374356388,0.20339368153900272,-0.2123076332311722,-0.933864602028158,0.8000000020800002,0.2698412728888888,0.08595689080564561,0.2887791104651318,-0.04623038954836689,-0.8918228592499846,0.2698412728888888,1.0
1.0,1.0,0.8720871269398218,0.04428241152409762,-0.13382228463228352,-0.7871291901534572,-0.9149274311144316,-0.9405524060682446,-0.9116635412928733,-0.9801493888601936,-0.966492439017511,-0.8106519673355183,-0.4188956414920546,0.5282184679684396,-0.10005898511256395,-0.9548806817451072,-0.9767372393414502,-0.9956757365920155,-0.9967248803456361,-0.9639081259666986,-0.9796799299541542,-0.9634826198022011,-0.9802875473612609,-0.9720016564712358,-0.40567558069468224,-0.06405754770716598,-0.023224745619165543,0.21094001273445318,0.3202585512647087,-0.8210604215007244,-0.9116149501168886,-0.9630027217987407,-0.9994218089430021,-1.0,-0.9995189731274245,-0.9962836728633532,-0.9126468313982592,-0.4454451891988902,1.0,-0.29805993810893816,-0.7142767842585762,0.27721247373192126,0.018617629494645405,-0.3231191234290114,-0.6561407656498246,-0.7913668768414442,-0.9928797574971571,-0.9981889483036394,-0.9946252849019899,-0.9684000396075458,-0.8210039091551251,-0.44570106200440585,-0.6550615715834358,-0.8899515202357237,-0.4313622211738304,0.7481650038965932,-0.3388539874922911,-0.5482156797738322,-0.4481289965726434,-0.549954284597451,0.3365108879498988,0.3399110071259983,-0.5397156303143977,-0.678922921399788,-0.8903306978039465,0.6960000019136001,-0.14666666666666672,-0.48239949907413304,-0.6385955043875171,0.5395669508279815,-0.6180196121284336,-0.14666666666666672,0.4983783756499631
-0.976589353409828,-0.9901228716004088,-0.9888624434099744,-0.9860098405358942,-0.9444180778244766,-0.9173132533570018,-0.27785203564771166,-0.40724405273954445,-0.10784747237562409,-0.05817553786902596,-0.8431485990518774,-0.9740689121916094,-0.9562947769524724,-0.8367392545359735,-0.007023098947387729,0.35238106693632987,-0.5954806955073402,-0.840467024255828,-0.8430467361029876,-0.512027428070279,-0.7172184915495219,-0.9823520745123725,-0.9258392749045334,-0.9072785908888701,-0.944228242175101,-0.9396984450409853,-0.9829624276516631,-0.932418293116001,-0.11285552058575743,0.21444038993994807,-0.010352837379458246,-0.3690488535177018,-0.45287773764097183,-0.6145177794027721,-0.898247411721985,-0.9737050134695294,-0.9703544084413579,-0.8955225067351784,-0.8819566776351198,-0.9639788993568263,-0.963048150965105,-0.9329341654246877,-0.8665763507631776,-0.08089506231934795,0.6226102029466156,-0.3511770911942994,-0.7165930918263594,-0.7279313508797705,-0.4086339342005715,-0.4409031132924791,-0.4610264433298934,-0.9663728057408774,-0.9947156446002128,-0.883107198095231,-0.8780457068022234,-0.970862745824114,-0.9361205741042956,-0.8118177828192585,0.21075681887660402,0.5169138348048752,-0.623041349942901,-0.6363185589851519,-0.31035447170212316,-0.1107667412911214,-0.5670470380018309,0.21290322594064515,0.14695340800000012,0.5594985499963967,-0.10447605326054898,0.03255791105605166,-0.3418264782559898,0.14695340800000012,-0.011333917936756532
-0.9961442648300474,-0.8975536485970723,-0.7213418060384013,-0.7197752616568195,-0.6342161530068549,-0.952004852102607,-0.9602746301834071,-0.9895176270807882,-0.9555432315371686,-0.9715445122487278,-0.9999528365472745,-0.9979638774181769,-0.9946167486445666,-0.9313098806618464,0.48239755326821876,0.7119434002771141,-0.9220441378155037,-0.9848857902701644,-0.996408357627881,-0.9739268129099408,-0.9775435108367752,-0.9718744428178658,-0.9835538024179633,-0.9758306399855022,-0.9930699263108187,-0.9869902107642268,-0.9852200565829043,-0.979157442513512,-0.5638406585961584,0.64806799630665,0.7953741704185444,-0.6687339295980688,-0.9509753882552887,-0.9844384907027202,-0.9978082340850222,-0.9994946485990964,-0.9953209836718276,-0.9946339300121965,-1.0,-0.9980105084509454,-0.9875675755851023,-0.9652113625726209,-0.9368378964910614,-0.42910628275663953,0.22585890194671876,0.7869672074746854,-0.21690489552346037,-0.8554314645335142,-0.916380026981472,-0.9900259718677338,-0.9964693967698443,-1.0,-0.9960863121832739,-1.0,-0.9996525133057058,-0.9519394848028859,-0.9247952657714156,-0.8260940409922196,0.2321593374703088,0.4593014385135348,-0.3446285045592261,-0.34304912720636815,-0.7281322957351999,-0.7534809723952851,-0.5767029566639199,-0.6857142874971429,0.01587301688888898,0.18736379253943958,-0.6966733848924055,0.7464572806732905,0.014823970440076772,0.01587301688888898,-0.9594594625734112
-0.9872047386527082,-0.7097989485736799,-0.3476534840268799,-0.3693626046462609,-0.5060645944134297,-0.600078998587725,-0.8782932896727419,-0.7724532936218858,-0.8360945692025903,-0.892590170612972,-0.993361077311378,-0.9849286900672887,-0.9781100747655591,-0.8276075318272189,-0.24805488504611584,0.41848879425486074,-0.4870073589738245,-0.929807908770721,-0.9417579301371268,-0.8265503053367387,-0.8410861453301934,-0.8078858805983167,-0.8473720900896624,-0.966645907550542,-0.9937696382656356,-0.9962039612982062,-0.9609939167893548,-0.9092049512696623,-0.2848689541289605,-0.1172398179296823,-0.31749420577532594,0.24005133611192497,-0.24012968042050742,-0.8729852681415143,-0.9109754258230517,-0.9833214940719698,-0.9887720055051866,-0.9816000764838501,-0.9911053307961161,-0.9820674526855241,-0.9713308605954281,-0.9422745400515767,-0.6333221706333276,-0.22838634285954273,0.14528658850277743,-0.6074776506561512,-0.5335001879285933,-0.00558317578839973,-0.3286447656942052,-0.8455172736088745,-0.6550011129962083,-0.9510862739390582,-0.9816495848925851,-0.9908272620751198,-0.9822789638432882,-0.9372328086235253,-0.8660355319863516,-0.5424996158276787,0.2473300526113149,-0.09895640672948591,-0.43751328832883596,-0.43892092523654225,-0.6302682342036847,-0.38039654136976875,-0.9263197546095941,0.7103448259365521,0.2260536391111112,0.3002456021334119,-0.5697820261272756,0.1060620952874387,-0.8218289365790835,0.2260536391111112,0.5135135069890429
-0.9954322825155644,-0.9974022136586927,-0.9922886810812293,-0.9850877019648139,-0.9712794116927533,-0.9659114082257864,-0.9315082595461897,-0.5581728123419588,-0.712028083996348,-0.5264193991591561,-0.8308846809054247,-0.9276128543911739,-0.9674416452500032,-0.9205383230322253,-0.17478333183936057,0.34696676126827475,-0.6394223942398832,-0.9138090958806757,-0.9656910383303894,-0.9338574209364496,-0.9657538922368625,-0.9053303329300256,-0.9434326168994064,-0.9345620860251629,-0.9372885979074707,-0.95949802963803,-0.9728308908196754,-0.9264643063587672,-0.8353008545183768,0.030608149757243908,0.1704260449210866,-0.32747984236333927,-0.5263878234663105,-0.8959446073575424,-0.9741200989846122,-0.9899060461481369,-0.9722531043191809,-0.9816489770715425,-0.9591380518686746,-0.9658247235741741,-0.9912233042805061,-0.9804624131239965,-0.9270255293591213,-0.41531071091358374,0.07578493724594781,0.4831069138885875,-0.7074277175831214,-0.5335831810446108,-0.4611583749383983,-0.8305044423321462,-0.8888430954556431,-0.9666267257122992,-0.9916210247229277,-0.9926215471054202,-0.9630262025889549,-0.9468046916244504,-0.9572897742843661,-0.9761237438049749,-0.1809967466192045,0.5759159998401999,-0.09457611385768638,-0.14080247814146563,0.463109806711679,0.485120136263415,-0.4327710759959794,0.0571428624914283,-1.0,0.05553384867593891,0.3125477134322878,-0.965528346518029,-0.029382768907198265,-0.7460317439999999,-0.17567567315485788
-0.9649358260667471,-0.9881991554116445,-0.943362007135711,-0.9298911217815717,-0.6762940166256489,-0.9217767904252777,-0.5236291613787467,-0.8170123135804894,-0.5850863721908783,-0.8948876163297341,-0.9437768714724414,-0.9893576204461487,-0.9925462816606146,-0.9055204322446493,-0.46348925992584955,0.2747922395575759,0.08284834421723186,-0.7567218792467197,-0.9291564669756928,-0.91824045651617,-0.7269055952217263,-0.9240807013856984,-0.9817502184394248,-0.9959418991077362,-0.9890754728538353,-0.9635367371982859,-0.9571843067482761,-0.9524422451301935,-0.824165342181897,-0.5809812768000236,-0.4891538333801597,-0.14917233384047413,-0.12731552107234656,-0.5612629835411326,-0.8883536719852899,-0.9767518708119053,-0.9699758265166021,-0.9583269193496957,-0.9653924375010274,-0.9935074943717935,-0.9709989791893978,-0.8736815534940175,-0.9250408307561218,-0.6365189936742073,-0.3760828300196566,-0.4600285957821927,-0.6817242634318785,-0.5567612912427564,0.1440198459341766,-0.5344478640565298,-0.7028405105531815,-0.8414617511065063,-0.9334808799685104,-0.983694728312838,-0.9225849647715482,-0.9038815615789514,-0.8815715116626348,-0.8820050946164255,-0.5839686936798765,-0.5009938897611921,-0.6709687675504088,-0.6825373840560482,-0.3698753499536883,-0.03360852356776067,-0.7368280507115625,-0.1225806401961288,-0.08243727644444432,0.6119009858689937,-0.18253610750282112,-0.25808588502163743,-0.5910261164956595,0.8351254471111114,-0.3653007820821884
-0.9932186840362612,-0.9979562439210569,-0.99283687910863,-0.9869319791069746,-0.9131043188523508,-0.8659185952274803,-0.5664700370724194,-0.4606152530876677,-0.0869557174540504,-0.5633682938475302,-0.9348416911629143,-0.9826548315277156,-0.9907579002507719,-0.9945070340949969,-0.9917420464166031,-0.7056866742217569,-0.08077299083060918,0.05476472107530084,0.3903588238449607,1.0,-0.6535669227196268,-0.9306082581640499,-0.7609873879614881,-0.8199687276369814,-0.9723622921975047,-0.9900533789154221,-0.9975247582734598,-0.9945914694415512,-0.9895542676903363,-0.9963532883618974,-0.9945959184691608,-0.8283465955982556,-0.34458412982306585,-0.43588787338414414,-0.7277812096321848,-0.414089709012746,0.7847642446302465,-0.6964049940452541,-0.9775836541249568,-0.9844279942187956,-0.9985259502247107,-0.9931478077431595,-0.9951013846865903,-0.9993415998361193,-0.9887992930581476,-0.9795748512695518,-0.9892480586707578,-0.9885257126430641,-0.3314258944296459,-0.26594961934534145,-0.7388630672386145,-0.7314335655720345,-0.9181169619738071,-0.15044257637130454,1.0,-0.1132118451002262,-0.9714535823025765,-0.9331850171851651,-0.9848880598532075,-0.9913164029531738,-0.9885228096141411,-0.991213090858464,-0.7926002516380043,-0.3328603162018622,-0.9209017547802687,0.4750000015600002,1.0,0.995327205437216,-0.6490403961729823,0.01422732779998892,-0.8533206663012806,1.0,0.265202700163349
-0.9968395324498481,-0.9950937542321756,-0.9905984038300769,-1.0,-0.784424340576271,-0.8858306800831822,-0.895541508884283,-0.973867731647522,-0.9921181412820022,-0.966978644791815,-0.9747787513300777,-0.9762289699429012,-0.9556462919107463,-0.8966018528726829,0.6558042587388808,0.6889578057913373,-0.8728879375264527,-0.9144886841985272,-0.9926135039077686,-0.8630148165334477,-0.772045455950481,-0.9740265454857383,-0.9119011865068443,-0.9734345906265882,-0.975938144413952,-0.966381754825625,-0.8805249908753542,-0.8266119793436681,-0.45936316863818494,0.19587243172889313,0.09481475878559276,-0.5393364055066394,-0.8021708613760195,-0.9622561917819951,-0.9713002197126854,-0.9970864427608245,-0.9936535114618757,-0.9904711196076702,-0.996016818566496,-0.9673226636958825,-0.9418200176309088,-0.7126099716516721,-0.7092905685179474,-0.20098045398185904,0.31440951318284904,0.19629563063435018,-0.10276007158688794,-0.43688884358195645,-0.8602082849900606,-0.8989256808382043,-0.9893583777289473,-0.9749342913967443,-0.9809434473861348,-0.9797194289603794,-0.8849224583698707,-0.7166739050292776,-0.4951294547035133,-0.34912915463071126,0.12602199149249738,1.0,-0.2999977104253836,-0.3095234037439273,-0.31712197069893844,-0.5350955249951251,-0.8878301003809739,-0.00689655201103434,0.7164750933333335,0.17566682156113522,-0.20101930087280484,0.40159483637451965,-0.7627909987654544,0.7164750933333335,-0.24324324650547835
-0.6000369510235446,-0.9374899966758184,-0.9470166606517161,-0.9574235448324013,-0.6356839854586731,-0.7535956920060091,-0.46614080592070883,-0.08500336287363586,-0.255577872781538,0.5577774904013681,0.30065343985042325,0.1676770796661171,-0.5002933640501566,-0.38025978500647895,-0.2259558930538189,-0.600607423475026,-0.5957704135974612,-0.8765567327580442,-0.8668189022998602,-0.6190002966811416,-0.6494831202412996,-0.8287090117199933,-0.16834708791874986,-0.33729450890401047,-0.35347845002081424,-0.4427327483224689,-0.7068102955059361,-0.7623000251024576,0.043688545336501905,-0.5780828044804684,-0.7313713761429663,-0.6968376575373014,-0.8233928734793984,-0.7565282515172078,-0.7863283185936709,-0.782016834265888,-0.08116710793043191,0.9173443317364833,-0.138522596810565,-0.707769106109138,-0.6864063492887407,-0.8659998970252646,-0.45648732670413195,-0.31323216653134645,-0.0508124940391822,-0.21058224968137063,-0.8515467854411704,-0.7038089279065318,-0.5861796901881429,-0.7774149826714114,-0.17955874031577213,-0.7057349129856242,-0.9674175609836556,-0.9618898986786648,-0.6331530825964469,-0.6537592414660617,-0.7369834755466523,-0.18970453787504382,-0.32520366175365156,-0.15471264050610067,0.19320142968595766,0.14897817112147882,0.5075427570814224,1.0,1.0,-1.0,-0.17948718222222226,-0.24107330784153014,0.1691916343638029,-0.6919484263896855,1.0,-0.17948718222222226,-0.44698544725920086
